airport_id,name,city,country,latitude,longitude,geolocation
761,BADALA,FARANAH,GUINEA REP,10.006111,-10.760278,AAAAAAEBAAAArkoi+yADJECQvHMoQ4UlwA==
764,BADR AB,ESFAHAN,IRAN,32.62,51.690278,AAAAAAEBAAAAj8L1KFxPQED7ko0HW9hJQA==
765,BADU ISLAND,BADU ISLAND,AUSTRALIA,-10.15,142.175,AAAAAAEBAAAAzczMzMxMJMCamZmZmcVhQA==
766,BAFIA,BAFIA,CAMEROON,4.766667,11.216667,AAAAAAEBAAAAkrBvJxERE0CvPh767m4mQA==
767,BAFOULABE,BAFOULABE,MALI,13.8,-10.85,AAAAAAEBAAAAmpmZmZmZK0AzMzMzM7MlwA==
768,BAFOUSSAM,BAFOUSSAM,CAMEROON,5.534722,10.355833,AAAAAAEBAAAAjs75KY4jFkDWrDO+L7YkQA==
770,BAGABAG,BAGABAG,PHILIPPINES,16.621111,121.25,AAAAAAEBAAAAlC9oIQGfMEAAAAAAAFBeQA==
771,BAGAN,BAGAN,MYANMAR,21.181111,94.929167,AAAAAAEBAAAAJPJdSl0uNUBwYd14d7tXQA==
773,BAGHDOGRA AB,BAGHDOGRA,INDIA,26.678333,88.326667,AAAAAAEBAAAALcxCO6etOkCta7Qc6BRWQA==
775,BAGLUNG,BAGLUNG,NEPAL,28.212778,83.666389,AAAAAAEBAAAA7E53nng2PECBWgwepupUQA==
776,BAGNERES DE LUCHON,BAGNERES DE LUCHON,FRANCE,42.8,0.6,AAAAAAEBAAAAZmZmZmZmRUAzMzMzMzPjPw==
778,BAGOTVILLE,BAGOTVILLE,CANADA,48.330556,-70.996389,AAAAAAEBAAAAkL+0qE8qSEAGRl7WxL9RwA==
779,BAGUIO,BAGUIO,PHILIPPINES,16.376667,120.618889,AAAAAAEBAAAAgXueP21gMECqtpvgmydeQA==
780,BAHAWALPUR,BAHAWALPUR,PAKISTAN,29.344444,71.7125,AAAAAAEBAAAArU1jey1YPUCamZmZme1RQA==
787,BAHIAS DE HUATULCO,BAHIAS DE HUATULCO,MEXICO,15.774167,-96.260833,AAAAAAEBAAAA7Uj1nV+ML0DtLeV8sRBYwA==
788,BAHIR DAR,BAHIR DAR,ETHIOPIA,11.583333,37.316667,AAAAAAEBAAAA6lp7n6oqJ0B5XFSLiKhCQA==
789,BAHRAIN INTL,BAHRAIN,BAHRAIN,26.270833,50.633611,AAAAAAEBAAAAda29T1VFOkBksU0qGlFJQA==
790,BAIAO,BAIAO,BRAZIL,-2.800278,-49.667222,AAAAAAEBAAAAk6rtJvhmBsD7lc6HZ9VIwA==
791,BAIE-COMEAU,BAIE-COMEAU,CANADA,49.132222,-68.207222,AAAAAAEBAAAA5ueGpuyQSEDAQBAgQw1RwA==
793,BAILLEAU ARMENONVILLE,BAILLEAU ARMENONVILLE,FRANCE,48.515833,1.64,AAAAAAEBAAAASpnU0AZCSEA9CtejcD36Pw==
794,BAILLIF,BASSE-TERRE,GUADELOUPE,16.013333,-61.742222,AAAAAAEBAAAAI/WeymkDMECUL2ghAd9OwA==
795,BAIN,ANDROS I,BAHAMAS,24.283333,-77.683333,AAAAAAEBAAAAqODwgohIOEDE0VW6u2tTwA==
796,BAINS SUR OUST,REDON,FRANCE,47.699444,-2.036667,AAAAAAEBAAAAFLGIYYfZR0BNvW4RGEsAwA==
797,BAIRNSDALE,BAIRNSDALE,AUSTRALIA,-37.8875,147.567778,AAAAAAEBAAAAmpmZmZnxQsBtrMQ8K3JiQA==
798,BAITA,HOHHOT,CHINA,40.853333,111.821667,AAAAAAEBAAAAfcwHBDptRED1TC8xlvRbQA==
799,BAITADI,BAITADI,NEPAL,29.465278,80.549167,AAAAAAEBAAAAXYyBdRx3PUC3QliNJSNUQA==
800,BAIXO GUANDU,BAIXO GUANDU,BRAZIL,-19.498889,-41.041944,AAAAAAEBAAAAilWDMLd/M8C4IcZrXoVEwA==
801,BAIYUN,GUANGZHOU,CHINA,23.183333,113.266667,AAAAAAEBAAAAD0dX6e4uN0AJ+3YSEVFcQA==
802,BAJHANG,BAJHANG,NEPAL,29.538889,81.185278,AAAAAAEBAAAAlSwnofSJPUDFqkGY20tUQA==
803,BAJURA,BAJURA,NEPAL,29.503611,81.668333,AAAAAAEBAAAA5ueGpuyAPUCbdcb3xWpUQA==
804,BAKEL,BAKEL,SENEGAL,14.866667,-12.483333,AAAAAAEBAAAAfAvrxru7LUC3J0hsd/cowA==
805,BAKER CITY MUN,BAKER CITY,UNITED STATES,44.837222,-117.809167,AAAAAAEBAAAA8L4qFyprRkAogGJkyXNdwA==
806,BAKER LAKE,BAKER LAKE,CANADA,64.298889,-96.077778,AAAAAAEBAAAAlghU/yATUEBKlpNQ+gRYwA==
807,BAKER MEML,KIANA,UNITED STATES,66.979444,-160.435833,AAAAAAEBAAAA3BDjNa++UECQMAxY8g1kwA==
808,BAKER MUN,BAKER,UNITED STATES,46.3475,-104.259444,AAAAAAEBAAAAFK5H4XosR0AuyQG7mhBawA==
814,BALANDINO,CHELYABINSK,RUSSIA,55.305,61.505,AAAAAAEBAAAA16NwPQqnS0BxPQrXo8BOQA==
815,BALATON,SARMELLEK,HUNGARY,46.686389,17.159167,AAAAAAEBAAAAxapBmNtXR0A5miMrvygxQA==
819,BALDWIN CO,MILLEDGEVILLE,UNITED STATES,33.154167,-83.240556,AAAAAAEBAAAArI+HvruTQEDSNv5EZc9UwA==
821,BALEN-KEIHEUVEL,BALEN-KEIHEUVEL,BELGIUM,51.178333,5.220833,AAAAAAEBAAAAF2ahndOWSUChgsMLIuIUQA==
822,BALER,BALER,PHILIPPINES,15.733056,121.5,AAAAAAEBAAAA7UW0HVN3L0AAAAAAAGBeQA==
823,BALESTAS,PEYRESOURDE,FRANCE,42.796944,0.435556,AAAAAAEBAAAAKV/QQgJmRUCf5uRFJuDbPw==
824,BALGO HILL,BALGO HILL,AUSTRALIA,-20.148333,127.973889,AAAAAAEBAAAA5urHJvklNMDJO4cyVP5fQA==
825,BALI INTL,DEN PASAR,INDONESIA,-8.7475,115.169167,AAAAAAEBAAAAH4XrUbh+IcD/I9Oh08pcQA==
827,BALICE JP II INTL,KRAKOW,POLAND,50.077778,19.784722,AAAAAAEBAAAAlSwnofQJSUCjc36K48gzQA==
828,BALIKESIR AB,BALIKESIR,TURKEY,39.615556,27.932778,AAAAAAEBAAAApG38icrOQ0CkbfyJyu47QA==
830,BALKHASH,BALKHASH,KAZAKHSTAN,46.893333,75.005,AAAAAAEBAAAAArhZvFhyR0C4HoXrUcBSQA==
831,BALLALAE,BALLALAE,SOLOMON IS,-6.990833,155.885833,AAAAAAEBAAAAtjAL7Zz2G8D2lnK+WHxjQA==
832,BALLARAT,BALLARAT,AUSTRALIA,-37.511667,143.791111,AAAAAAEBAAAAorjjTX7BQsAwEATIUPlhQA==
833,BALLENSTEDT,BALLENSTEDT,GERMANY,51.746111,11.229167,AAAAAAEBAAAAyhe0kIDfSUAWpYRgVXUmQA==
834,BALLERA,BALLERA,AUSTRALIA,-27.408333,141.808333,AAAAAAEBAAAAqODwgohoO8Di6Crd3blhQA==
835,BALLINA,BALLINA,AUSTRALIA,-28.833889,153.5625,AAAAAAEBAAAAgH7fv3nVPMAAAAAAADJjQA==
836,BALMACEDA,BALMACEDA,CHILE,-45.916389,-71.686944,AAAAAAEBAAAAA7UYPEz1RsC9i/fj9utRwA==
837,BALRANALD,BALRANALD,AUSTRALIA,-34.623611,143.578333,AAAAAAEBAAAAgjY5fNJPQcBSJjW0gfJhQA==
838,BALSAS,BALSAS,BRAZIL,-7.525278,-46.053333,AAAAAAEBAAAAsDvdeeIZHsAXZqGd0wZHwA==
839,BALTI,BALTI,MOLDOVA,47.838611,27.782222,AAAAAAEBAAAAbojxmlfrR0AzNnSzP8g7QA==
840,BALTIMORE-WASHINGTON INTL,BALTIMORE,UNITED STATES,39.175278,-76.668333,AAAAAAEBAAAAqdpugm+WQ0Cbdcb3xSpTwA==
841,BALTRUM,BALTRUM,GERMANY,53.725278,7.372222,AAAAAAEBAAAAEEHV6NXcSkAnaJPDJ30dQA==
842,BAM,BAM,IRAN,29.084167,58.449722,AAAAAAEBAAAABmfw94sVPUBXJZF9kDlNQA==
843,BAMBARI,BAMBARI,CENTRAL AFRICAN REP,5.85,20.65,AAAAAAEBAAAAZmZmZmZmF0BmZmZmZqY0QA==
844,BAMBERG AAF,BAMBERG,GERMANY,49.920556,10.914167,AAAAAAEBAAAAexFtx9T1SEA1KnCyDdQlQA==
846,BAMBILI-DINGILA,BAMBILI-DINGILA,CONGO,3.65,26.116667,AAAAAAEBAAAAMzMzMzMzDUC+hXXj3R06QA==
848,BAMENDA,BAMENDA,CAMEROON,6.05,10.116667,AAAAAAEBAAAAMzMzMzMzGEB8C+vGuzskQA==
849,BAMMELSHED,TIDAHOLM,SWEDEN,58.192222,13.998333,AAAAAAEBAAAALskBu5oYTUD/CMOAJf8rQA==
850,BAMYAN,BAMYAN,AFGHANISTAN,34.816667,67.816667,AAAAAAEBAAAAeVxUi4hoQUA8LqpFRPRQQA==
851,BAMYILI,BAMYILI,AUSTRALIA,-14.519722,132.883333,AAAAAAEBAAAA/wWCABkKLcBIT5FDRJxgQA==
852,BAN HOUEISAY,BAN HOUEISAY,LAOS,20.258333,100.436111,AAAAAAEBAAAAQnqKHCJCNEBBmxw+6RtZQA==
853,BANAK AB,BANAK,NORWAY,70.066667,24.973889,AAAAAAEBAAAAPC6qRUSEUUAk7xzKUPk4QA==
855,BANDAR ABBASS INTL,BANDAR ABBASS,IRAN,27.218611,56.377778,AAAAAAEBAAAAvYv34/Y3O0D7ko0HWzBMQA==
856,BANDAR LENGEH,BANDAR LENGEH,IRAN,26.531944,54.824167,AAAAAAEBAAAArU1jey2IOkCiuONNfmlLQA==
857,BANDARANAIKE INTL,COLOMBO,SRI LANKA,7.180278,79.885278,AAAAAAEBAAAAz8DIy5q4HECSdw5lqPhTQA==
858,BANDEIRANTES,BANDEIRANTES,BRAZIL,-23.072778,-50.423056,AAAAAAEBAAAASN45lKESN8A0MPKyJjZJwA==
861,BANDIAGARA,BANDIAGARA,MALI,14.333333,-3.6,AAAAAAEBAAAA6lp7n6qqLEDNzMzMzMwMwA==
862,BANDIRMA AB,BALIKESIR,TURKEY,40.315556,27.982778,AAAAAAEBAAAAPgeWI2QoREBxOslWl/s7QA==
865,BANDUNDU,BANDUNDU,CONGO,-3.3,17.383333,AAAAAAEBAAAAZmZmZmZmCsBCeoocImIxQA==
866,BANEASA,BUCHAREST,ROMANIA,44.503611,26.103611,AAAAAAEBAAAA83NDU3ZARkCAgSBAhho6QA==
867,BANFORA,BANFORA,BURKINA FASO,10.683333,-4.716667,AAAAAAEBAAAAHY6u0t1dJUBffTz03d0SwA==
868,BANG PRA,CHON BURI,THAILAND,13.241667,100.958333,AAAAAAEBAAAAfAvrxrt7KkBda+9TVT1ZQA==
869,BANGA,BANGA,CONGO,-5.45,20.45,AAAAAAEBAAAAzczMzMzMFcAzMzMzM3M0QA==
870,BANGALORE,BANGALORE,INDIA,12.950833,77.665833,AAAAAAEBAAAARuo9ldPmKUA/5gMCnWpTQA==
871,BANGAMBA,BANGAMBA,CONGO,-3.683333,13.2,AAAAAAEBAAAAdji6Snd3DcBmZmZmZmYqQA==
872,BANGASSOU,BANGASSOU,CENTRAL AFRICAN REP,4.783333,22.783333,AAAAAAEBAAAAoYLDCyIiE0Co4PCCiMg2QA==
873,BANGKOK INTL,BANGKOK,THAILAND,13.914444,100.605556,AAAAAAEBAAAA/gsEATLUK0Bi+fNtwSZZQA==
874,BANGOKA INTL,KISANGANI,CONGO,0.480833,25.333056,AAAAAAEBAAAAt5p1xvfF3j+QvHMoQ1U5QA==
875,BANGOR INTL,BANGOR,UNITED STATES,44.8075,-68.828056,AAAAAAEBAAAAj8L1KFxnRkBs0Jfe/jRRwA==
876,BANGOY INTL,DAVAO,PHILIPPINES,7.128889,125.650556,AAAAAAEBAAAAr0FfevuDHEDcDaK1omlfQA==
877,BANGULA,BANGULA,MALAWI,-16.583333,35.116667,AAAAAAEBAAAAda29T1WVMMDfwrrx7o5BQA==
878,BANJA LUKA,BANJA LUKA,BOSNIA AND HERZEGOVINA,44.941389,17.2975,AAAAAAEBAAAANuhLb394RkBcj8L1KEwxQA==
879,BANJUL INTL,BANJUL,GAMBIA,13.3425,-16.657778,AAAAAAEBAAAAj8L1KFyvKkA+B5YjZKgwwA==
880,BANKSTOWN,SYDNEY,AUSTRALIA,-33.924444,150.988333,AAAAAAEBAAAA4X1VLlT2QMDYEYdsoN9iQA==
881,BANMAW,BANMAW,MYANMAR,24.266667,97.25,AAAAAAEBAAAAJezbSUREOEAAAAAAAFBYQA==
882,BANNING MUN,BANNING,UNITED STATES,33.923056,-116.850556,AAAAAAEBAAAANDDysib2QECp2m6CbzZdwA==
883,BANNU,BANNU,PAKISTAN,32.972222,70.525,AAAAAAEBAAAA0jk/xXF8QECamZmZmaFRQA==
884,BANTRY,BANTRY,IRELAND,51.668889,-9.484444,AAAAAAEBAAAAu9OdJ57VSUCifEELCfgiwA==
885,BANYO,BANYO,CAMEROON,6.766667,11.8,AAAAAAEBAAAAkrBvJxERG0CamZmZmZknQA==
886,BAOAN,SHENZHEN,CHINA,22.638333,113.811667,AAAAAAEBAAAAI/WeymmjNkCEDyVa8nNcQA==
887,BAR RIVER,BAR RIVER,CANADA,46.420278,-84.092222,AAAAAAEBAAAAOZ1kq8s1R0Axfhr35gVVwA==
888,BARABOO WISCONSIN DELLS,BARABOO,UNITED STATES,43.521944,-89.770833,AAAAAAEBAAAA9SudD8/CRUBda+9TVXFWwA==
889,BARACOA,MAGANGUE,COLOMBIA,9.283333,-74.866667,AAAAAAEBAAAAUcHhBRGRIkBwYd14d7dSwA==
890,BARAJAS,MADRID,SPAIN,40.472222,-3.560833,AAAAAAEBAAAA0jk/xXE8RED7IwwDlnwMwA==
891,BARALANDE,BOKE,GUINEA REP,10.956111,-14.306944,AAAAAAEBAAAAFLGIYYfpJUAnaJPDJ50swA==
892,BARAPANI,SHILLONG,INDIA,25.702778,91.981111,AAAAAAEBAAAAKVlOQumzOUC8r8qFyv5WQA==
893,BARBACENA,BARBACENA,BRAZIL,-21.267222,-43.760556,AAAAAAEBAAAAj8U2qWhENcBnYyXmWeFFwA==
894,BARBE,MOPTI,MALI,14.508611,-4.084167,AAAAAAEBAAAAj8U2qWgELUAXnMHfL1YQwA==
896,BARBEREY,TROYES,FRANCE,48.321667,4.016667,AAAAAAEBAAAA6ZleYiwpSECSsG8nEREQQA==
897,BARCALDINE,BARCALDINE,AUSTRALIA,-23.565,145.306667,AAAAAAEBAAAAcT0K16OQN8Bm+E830CliQA==
898,BARCELOS,BARCELOS,BRAZIL,-0.981111,-62.919444,AAAAAAEBAAAADd5X5UJl779wQEtXsHVPwA==
899,BARDUFOSS AB,BARDUFOSS,NORWAY,69.055833,18.540278,AAAAAAEBAAAAaEKTxJJDUUCQv7SoT4oyQA==
900,BAREILLY AB,BAREILLY,INDIA,28.421667,79.45,AAAAAAEBAAAAbM1WXvJrPEDNzMzMzNxTQA==
902,BARINAS,BARINAS,VENEZUELA,8.616667,-70.216667,AAAAAAEBAAAAfAvrxrs7IUDWx0Pf3Y1RwA==
903,BARIO,BARIO,MALAYSIA,3.737222,115.472778,AAAAAAEBAAAAOiLfpdTlDUAsEaj+Qd5cQA==
904,BARIRI,BARIRI,BRAZIL,-22.069167,-48.706389,AAAAAAEBAAAAYvay7bQRNsCIoGr0alpIwA==
905,BARISAL,BARISAL,BANGLADESH,22.798889,90.301111,AAAAAAEBAAAAVyJQ/YPMNkDRXRJnRZNWQA==
906,BARKARBY,STOCKHOLM,SWEDEN,59.414444,17.883889,AAAAAAEBAAAAAANBgAy1TUBNS6yMRuIxQA==
907,BARKER,DAUPHIN,CANADA,51.100833,-100.0525,AAAAAAEBAAAAxa2CGOiMSUCPwvUoXANZwA==
908,BARKERVILLE,BARKERVILLE,CANADA,53.088056,-121.515278,AAAAAAEBAAAAuRtEa0WLSkBKlpNQ+mBewA==
909,BARKING SANDS PMRF,KAUAI,UNITED STATES,22.021667,-159.786667,AAAAAAEBAAAABmfw94sFNkD1ukVgLPljwA==
910,BARKLEY REGL,PADUCAH,UNITED STATES,37.060833,-88.773889,AAAAAAEBAAAAQMIwYMmHQkD8brplhzFWwA==
911,BARKSDALE AFB,BOSSIER CITY,UNITED STATES,32.501944,-93.6625,AAAAAAEBAAAAMzZ0sz9AQEBmZmZmZmpXwA==
912,BARKSTON HEATH AB,BARKSTON HEATH,UNITED KINGDOM,52.962222,-0.561667,AAAAAAEBAAAA8L4qFyp7SkABwocSLfnhvw==
913,BARNAUL,BARNAUL,RUSSIA,53.363333,83.541667,AAAAAAEBAAAAXkccsoGuSkCjlBCsquJUQA==
915,BARNES MUN,WESTFIELD/ SPRINGFIELD,UNITED STATES,42.157778,-72.715556,AAAAAAEBAAAAnwPLETIURUA5nWSryy1SwA==
918,BARNSTABLE MUN-BOARDMAN/ POLAN,HYANNIS,UNITED STATES,41.669444,-70.280278,AAAAAAEBAAAAcEBLV7DVREBz8iIT8JFRwA==
919,BARNWELL CO,BARNWELL,UNITED STATES,33.257778,-81.388333,AAAAAAEBAAAAbNCX3v6gQEBJvady2lhUwA==
920,BARQUISIMETO,BARQUISIMETO,VENEZUELA,10.041667,-69.36,AAAAAAEBAAAAFqWEYFUVJEDXo3A9CldRwA==
921,BARRA DEL COLORADO,COSTA RICA,COSTA RICA,10.766667,-83.583333,AAAAAAEBAAAASdi3k4iIJUBda+9TVeVUwA==
922,BARRA DO CORDA,BARRA DO CORDA,BRAZIL,-5.500278,-45.242222,AAAAAAEBAAAAFqJD4EgAFsCUL2ghAZ9GwA==
923,BARRA DO GARCAS,BARRA DO GARCAS,BRAZIL,-15.860833,-52.389444,AAAAAAEBAAAAmKJcGr+4L8DMzw1N2TFKwA==
924,BARRA,BARRA,UNITED KINGDOM,57.026944,-7.4375,AAAAAAEBAAAAZmmn5nKDTEAAAAAAAMAdwA==
925,BARRA,BARRA,BRAZIL,-11.083889,-43.133889,AAAAAAEBAAAAAP2+f/MqJsCnJVZGI5FFwA==
926,BARRACAO QUEIMADO,VILA BELA DA S S TRINDADE BRA*,BRAZIL,-13.733611,-59.717222,AAAAAAEBAAAAwvhp3Jt3K8Bh/DTuzdtNwA==
928,BARREIRAS,BARREIRAS,BRAZIL,-12.08,-45.01,AAAAAAEBAAAAKVyPwvUoKMDhehSuR4FGwA==
929,BARREIRINHA,BARREIRINHA,BRAZIL,-2.796111,-57.056111,AAAAAAEBAAAACOOncW9eBsAS+S6lLodMwA==
930,BARRHEAD,BARRHEAD,CANADA,54.1,-114.433333,AAAAAAEBAAAAzczMzMwMS0DE0VW6u5tcwA==
931,BARRIE AIRPARK,SPRINGWATER,CANADA,44.406389,-79.731667,AAAAAAEBAAAAIToEjgQ0RkD/I9Oh0+5TwA==
932,BARRILES,TOCOPILLA,CHILE,-22.1425,-70.065833,AAAAAAEBAAAAFK5H4XokNsDYf52bNoRRwA==
934,BARRON,DUBLIN,UNITED STATES,32.564444,-82.985278,AAAAAAEBAAAAMzZ0sz9IQED43XTLDr9UwA==
935,BARROW I,BARROW I,AUSTRALIA,-20.864444,115.406111,AAAAAAEBAAAAMjm1M0zdNMDv4v24/dlcQA==
936,BARSSEL,BARSSEL,GERMANY,53.163611,7.792778,AAAAAAEBAAAACCKLNPGUSkAC9Pv+zSsfQA==
938,BARSTOW-DAGGETT,DAGGETT,UNITED STATES,34.853611,-116.786667,AAAAAAEBAAAAwEAQIENtQUDqdYvAWDJdwA==
939,BAR-SUR-SEINE,BAR-SUR-SEINE,FRANCE,48.066944,4.413611,AAAAAAEBAAAA61T5npEISEA9EFmkiacRQA==
940,BARTER I LRRS,BARTER I LRRS,UNITED STATES,70.133889,-143.581944,AAAAAAEBAAAA0xIro5GIUUBPAwZJn/JhwA==
941,BARTH,BARTH,GERMANY,54.338056,12.71,AAAAAAEBAAAAuRtEa0UrS0DsUbgehWspQA==
942,BARTLESVILLE MUN,BARTLESVILLE,UNITED STATES,36.7625,-96.011111,AAAAAAEBAAAAmpmZmZlhQkAOaOkKtgBYwA==
943,BARTOLOMEU LISANDRO,CAMPOS DOS GOITACAZES,BRAZIL,-21.701111,-41.307778,AAAAAAEBAAAAqd2vAnyzNcDSNv5EZadEwA==
944,BARTON,MANCHESTER,UNITED KINGDOM,53.471389,-2.389167,AAAAAAEBAAAA2liJeVa8SkCfdY2WAx0DwA==
945,BARTOW MUN,BARTOW,UNITED STATES,27.943333,-81.783333,AAAAAAEBAAAA0TyARX7xO0AqOLwgInJUwA==
946,BARUUN-URT,BARUUN-URT,MONGOLIA,46.666944,113.295278,AAAAAAEBAAAAuCHGa15VR0CcTrLV5VJcQA==
948,BASA AB,FLORIDABLANCA,PHILIPPINES,14.986667,120.493333,AAAAAAEBAAAAuhXCaiz5LUBoQpPEkh9eQA==
950,BASANKUSU,BASANKUSU,CONGO,1.216667,19.8,AAAAAAEBAAAAe/Xx0Hd38z/NzMzMzMwzQA==
951,BASCO,BASCO,PHILIPPINES,20.452222,121.977222,AAAAAAEBAAAAHogs0sRzNEChuyTOin5eQA==
952,BASE AEREA DE SANTOS,GUARUJA,BRAZIL,-23.9275,-46.299167,AAAAAAEBAAAAPQrXo3DtN8BuhbAaSyZHwA==
953,BASE MARAMBIO,BASE MARAMBIO,ANTARCTICA (ARG),-64.216667,-56.633333,AAAAAAEBAAAA1sdD390NUMAhPUUOEVFMwA==
954,BASENGELE,BOKOTE,CONGO,-1.916667,17.916667,AAAAAAEBAAAAriglBKuq/r+LUkKwquoxQA==
955,BASHAW,BASHAW,CANADA,52.5575,-112.964722,AAAAAAEBAAAAj8L1KFxHSkDU7lcBvj1cwA==
958,BASLE-MULHOUSE,BASLE-MULHOUSE,FRANCE,47.59,7.529167,AAAAAAEBAAAA7FG4HoXLR0BffTz03R0eQA==
959,BASONGO,BASONGO,CONGO,-4.316667,20.433333,AAAAAAEBAAAAxeOiWkREEcAPR1fp7m40QA==
960,BASRAH INTL,BASRAH,IRAQ,30.546389,47.665278,AAAAAAEBAAAA5+RFJuCLPkDIX1rUJ9VHQA==
962,BASSANO,BASSANO,CANADA,50.8,-112.466667,AAAAAAEBAAAAZmZmZmZmSUDWx0Pf3R1cwA==
963,BASSEL AL-ASSAD INTL,LATAKIA,SYRIA,35.409722,35.947778,AAAAAAEBAAAA0jk/xXG0QUAk7xzKUPlBQA==
964,BASSILLAC,PERIGUEUX,FRANCE,45.1975,0.815278,AAAAAAEBAAAA4XoUrkeZRkDGvmTjwRbqPw==
965,BATA,BATA,EQUATORIAL GUINEA,1.902222,9.802778,AAAAAAEBAAAAGLX7VYBv/j+G5c+3BZsjQA==
969,BATESVILLE REGL,BATESVILLE,UNITED STATES,35.726111,-91.647222,AAAAAAEBAAAACCKLNPHcQUAc0NIVbOlWwA==
970,BATHURST I,BATHURST I,AUSTRALIA,-11.769167,130.619722,AAAAAAEBAAAAKlPMQdCJJ8CTUzvD1FNgQA==
971,BATHURST,BATHURST,CANADA,47.629722,-65.738889,AAAAAAEBAAAALskBu5rQR0Dylxb1SW9QwA==
972,BATHURST,BATHURST,AUSTRALIA,-33.41,149.651667,AAAAAAEBAAAAFK5H4Xq0QMA9nMB02rRiQA==
973,BATMAN AB,BATMAN,TURKEY,37.932222,41.116389,AAAAAAEBAAAATU7tDFP3QkCcTrLV5Y5EQA==
974,BATON ROUGE METRO-RYAN,BATON ROUGE,UNITED STATES,30.533056,-91.149722,AAAAAAEBAAAAw++mW3aIPkB4X5ULlclWwA==
975,BATOURI,BATOURI,CAMEROON,4.466944,14.360278,AAAAAAEBAAAA8kBkkSbeEUDD76ZbdrgsQA==
976,BATSFJORD,BATSFJORD,NORWAY,70.600278,29.6925,AAAAAAEBAAAAiKBq9GqmUUDhehSuR7E9QA==
977,BATTAMBANG,"BATTAMBANG, COMBODIA",CAMBODIA,13.093889,103.2225,AAAAAAEBAAAAhugQOBIwKkAK16NwPc5ZQA==
978,BATTEN,RACINE,UNITED STATES,42.760556,-87.815278,AAAAAAEBAAAAZ2Ml5llhRUB+ycaDLfRVwA==
979,BATTICALOA AB,BATTICALOA,SRI LANKA,7.703333,81.678333,AAAAAAEBAAAAT8qkhjbQHkALs9DOaWtUQA==
980,BATTLE MOUNTAIN,BATTLE MOUNTAIN,UNITED STATES,40.599167,-116.874444,AAAAAAEBAAAA1esWgbFMREC9i/fj9jddwA==
981,BATWA,LUKOMBE,CONGO,-4.333333,22.083333,AAAAAAEBAAAA1LX2PlVVEcB1rb1PVRU2QA==
982,BAU,BAU,CONGO,3.733333,19.083333,AAAAAAEBAAAA3J4gsd3dDUB1rb1PVRUzQA==
986,BAUDETTE INTL,BAUDETTE,UNITED STATES,48.728333,-94.612222,AAAAAAEBAAAAfcwHBDpdSEAS+S6lLqdXwA==
987,BAUERFIELD,PORT VILA,VANUATU,-17.699444,168.319722,AAAAAAEBAAAAKGIRww6zMcD6uaEpOwplQA==
988,BAUMHOLDER AAF,BAUMHOLDER,GERMANY,49.650278,7.3,AAAAAAEBAAAAdqc7TzzTSEAzMzMzMzMdQA==
989,BAURU,BAURU,BRAZIL,-22.343611,-49.054167,AAAAAAEBAAAAvYv34/ZXNsDfwrrx7oZIwA==
990,BAUTZEN,BAUTZEN,GERMANY,51.193611,14.519722,AAAAAAEBAAAAq5LIPsiYSUD/BYIAGQotQA==
991,BAXLEY MUN,BAXLEY,UNITED STATES,31.713889,-82.393889,AAAAAAEBAAAAYvnzbcG2P0BEUDV6NZlUwA==
992,BAXTER CO REGL,MOUNTAIN HOME,UNITED STATES,36.368889,-92.470556,AAAAAAEBAAAAVW03wTcvQkDxu+mWHR5XwA==
995,BAY D'ESPOIR,BAY D'ESPOIR,CANADA,47.966667,-55.85,AAAAAAEBAAAArI+Hvrv7R0DNzMzMzOxLwA==
997,BAYANKHONGOR,BAYANKHONGOR,MONGOLIA,46.174722,100.706389,AAAAAAEBAAAAJPJdSl0WR0BEUDV6NS1ZQA==
999,BAYONNE-ANGLET,BIARRITZ,FRANCE,43.468333,-1.531111,AAAAAAEBAAAAnFHzVfK7RUDUu3g/bn/4vw==
1001,BAYREUTH,BAYREUTH,GERMANY,49.984444,11.638611,AAAAAAEBAAAAKV/QQgL+SEBRu18F+EYnQA==
1002,BAYTOWN,BAYTOWN,UNITED STATES,29.786111,-94.952778,AAAAAAEBAAAAngYMkj7JPUBKlpNQ+rxXwA==
1005,BEACH,CHARLOTTE,UNITED STATES,42.574444,-84.811389,AAAAAAEBAAAAFLGIYYdJRUBj1SDM7TNVwA==
1006,BEALE AFB,MARYSVILLE,UNITED STATES,39.136111,-121.436667,AAAAAAEBAAAAHNDSFWyRQ0CEDyVa8ltewA==
1013,BEARSKIN LAKE,BEARSKIN LAKE,CANADA,53.965556,-91.027222,AAAAAAEBAAAAcTrJVpf7SkDU7lcBvsFWwA==
1014,BEATRICE MUN,BEATRICE,UNITED STATES,40.301389,-96.754167,AAAAAAEBAAAA5C8t6pMmREA8LqpFRDBYwA==
1015,BEATTY,BEATTY,UNITED STATES,36.861111,-116.786944,AAAAAAEBAAAA6Zyf4jhuQkAk8l1KXTJdwA==
1017,BEAUFORT MCAS,BEAUFORT,UNITED STATES,32.479167,-80.718611,AAAAAAEBAAAARSkhWFU9QEDv4v24/S1UwA==
1018,BEAUFORT WEST,BEAUFORT WEST,SOUTH AFRICAN REP,-32.3,22.666667,AAAAAAEBAAAAZmZmZmYmQMCLUkKwqqo2QA==
1019,BEAUMONT MUN,BEAUMONT,UNITED STATES,30.070556,-94.215556,AAAAAAEBAAAAXYlA9Q8SPkA5nWSry41XwA==
