airport_id,name,city,country,latitude,longitude,geolocation
1324,BOCAS DEL TORO INTL,BOCAS DEL TORO,PANAMA,9.34,-82.251389,AAAAAAEBAAAArkfhehSuIkC/ZOPBFpBUwA==
1326,BOCCADIFALCO MIL,PALERMO,ITALY,38.111944,13.314167,AAAAAAEBAAAA4X1VLlQOQ0AB9zx/2qAqQA==
1330,BODMIN,BODMIN,UNITED KINGDOM,50.499722,-4.665833,AAAAAAEBAAAAvYv34/Y/SUDpYz4g0KkSwA==
1331,BODO,BODO,NORWAY,67.269167,14.365278,AAAAAAEBAAAAZYo5CDrRUECG5c+3BbssQA==
1332,BODRUM,MILAS,TURKEY,37.247222,27.681389,AAAAAAEBAAAABW1y+KSfQkCp2m6Cb647QA==
1333,BOEING FIELD/ KING CO INTL,SEATTLE,UNITED STATES,47.53,-122.301944,AAAAAAEBAAAApHA9CtfDR0BNTu0MU5NewA==
1334,BOENDE,BOENDE,CONGO,-0.233333,20.866667,AAAAAAEBAAAAwO0JEtvdzb++hXXj3d00QA==
1336,BOGANDE,BOGANDE,BURKINA FASO,12.983333,-0.166667,AAAAAAEBAAAAtydIbHf3KUB0RSkhWFXFvw==
1340,BOGUE MCALF,SWANSBORO,UNITED STATES,34.690278,-77.029722,AAAAAAEBAAAA+5KNB1tYQUAxfhr35kFTwA==
1341,BOGUE,BOGUE,MAURITANIA,16.633333,-14.2,AAAAAAEBAAAAQnqKHCKiMEBmZmZmZmYswA==
1342,BOHLEN,BOHLEN,GERMANY,51.215278,12.367778,AAAAAAEBAAAALsbAOo6bSUBnYORlTbwoQA==
1343,BOHUNOVICE,BOHUNOVICE,CZECH,49.670556,17.295,AAAAAAEBAAAAexFtx9TVSEDsUbgehUsxQA==
1344,BOIGU,BOIGU,AUSTRALIA,-9.233333,142.218333,AAAAAAEBAAAAtydIbHd3IsBn1HyV/MZhQA==
1345,BOIRE,NASHUA,UNITED STATES,42.781667,-71.514722,AAAAAAEBAAAAZK4Mqg1kRUAIIos08eBRwA==
1347,BOISE AIR TERMINAL/ GOWEN,BOISE,UNITED STATES,43.564444,-116.222778,AAAAAAEBAAAAMzZ0sz/IRUAsEaj+QQ5dwA==
1349,BOJNORD,BOJNORD,IRAN,37.489167,57.306389,AAAAAAEBAAAAJ6Q1Bp2+QkBVbTfBN6dMQA==
1350,BOKADA,BOKADA,CONGO,4.116667,19.416667,AAAAAAEBAAAA+BbWjXd3EECLUkKwqmozQA==
1351,BOKEBERG,HASSLEHOLM,SWEDEN,56.133611,13.878889,AAAAAAEBAAAAZLFNKhoRTEDXoC+9/cErQA==
1352,BOKELA,BOKELA,CONGO,-1.15,21.9,AAAAAAEBAAAAZmZmZmZm8r9mZmZmZuY1QA==
1353,BOKORO,BOKORO,CHAD,12.383333,17.066667,AAAAAAEBAAAAhPQUOUTEKEDxuKgWERExQA==
1355,BOKUNGU,BOKUNGU,CONGO,-0.683333,22.333333,AAAAAAEBAAAA1uHoKt3d5b91rb1PVVU2QA==
1356,BOLE INTL,ADDIS ABEBA,ETHIOPIA,8.978611,38.798333,AAAAAAEBAAAAAANBgAz1IUCmKJfGL2ZDQA==
1358,BOLILA,BOLILA,CONGO,1.85,23.116667,AAAAAAEBAAAAmpmZmZmZ/T++hXXj3R03QA==
1359,BOLINDER-TOOELE VALLEY,TOOELE,UNITED STATES,40.612222,-112.350833,AAAAAAEBAAAAJPJdSl1OREDiVkEMdBZcwA==
1361,BOLIVAR,BOLIVAR,ARGENTINA,-36.2,-61.066667,AAAAAAEBAAAAmpmZmZkZQsB5XFSLiIhOwA==
1362,BOLIVAR,KAVANAYEN,VENEZUELA,5.633333,-61.783333,AAAAAAEBAAAACOkpcoiIFkBUcHhBROROwA==
1364,BOLONGONKELE,BOLONGONKELE,CONGO,-2.8,19.908333,AAAAAAEBAAAAZmZmZmZmBsCo4PCCiOgzQA==
1365,BOLSHOYE SAVINO,PERM,RUSSIA,57.916667,56.026667,AAAAAAEBAAAARSkhWFX1TED0cALTaQNMQA==
1366,BOLTON,COLUMBUS,UNITED STATES,39.901111,-83.136944,AAAAAAEBAAAAbojxmlfzQ0CKWMSww8hUwA==
1367,BOLZANO,BOLZANO,ITALY,46.460833,11.326389,AAAAAAEBAAAAc/Vjk/w6R0BdjIF1HKcmQA==
1368,BOM JESUS DA LAPA,BOM JESUS DA LAPA,BRAZIL,-13.261667,-43.407778,AAAAAAEBAAAAhuKON/mFKsCfA8sRMrRFwA==
1369,BOM JESUS,BOM JESUS,BRAZIL,-28.612778,-50.449444,AAAAAAEBAAAAUrXdBN+cPMAUsYhhhzlJwA==
1370,BOMA,BOMA,CONGO,-5.866667,13.066667,AAAAAAEBAAAA+BbWjXd3F8DjcVEtIiIqQA==
1371,BOMAR-SHELBYVILLE MUN,SHELBYVILLE,UNITED STATES,35.56,-86.4425,AAAAAAEBAAAASOF6FK7HQUC4HoXrUZxVwA==
1373,BOMOEN AB,BOMOEN,NORWAY,60.633333,6.5,AAAAAAEBAAAAIT1FDhFRTkAAAAAAAAAaQA==
1374,BONAVENTURE,BONAVENTURE,CANADA,48.071111,-65.460278,AAAAAAEBAAAAZLFNKhoJSEBfRNsxdV1QwA==
1375,BONG,SUPERIOR,UNITED STATES,46.689722,-92.094722,AAAAAAEBAAAAdqp8z0hYR0CNDd3sDwZXwA==
1376,BONGIMBA,BONGIMBA,CONGO,-3.383333,20.0,AAAAAAEBAAAAD9JT5BARC8AAAAAAAAA0QA==
1377,BONGOR,BONGOR,CHAD,10.283333,15.383333,AAAAAAEBAAAAUcHhBRGRJECE9BQ5RMQuQA==
1379,BONKITA,BONKITA,CONGO,-3.1,18.733333,AAAAAAEBAAAAzczMzMzMCMDbEyS2u7syQA==
1381,BONNYVILLE,BONNYVILLE,CANADA,54.304167,-110.743611,AAAAAAEBAAAA38K68e4mS0CJfJdSl69bwA==
1382,BONRIKI INTL,TARAWA I,KIRIBATI,1.378333,173.15,AAAAAAEBAAAACvZf56YN9j/NzMzMzKRlQA==
1383,BONTHE,BONTHE,SIERRA LEONE,7.533056,-12.503889,AAAAAAEBAAAADr+bbtkhHkDXoC+9/QEpwA==
1384,BOOKER,WYCOMBE AIR PARK,UNITED KINGDOM,51.611667,-0.808333,AAAAAAEBAAAAboWwGkvOSUDW4egq3d3pvw==
1386,BOONE CO,HARRISON,UNITED STATES,36.261667,-93.154722,AAAAAAEBAAAAorjjTX4hQkAxfhr35klXwA==
1387,BOONE MUN,BOONE,UNITED STATES,42.049444,-93.8475,AAAAAAEBAAAA4X1VLlQGRUAK16NwPXZXwA==
1393,BOOUE,BOOUE,GABON,-0.1,11.95,AAAAAAEBAAAAmpmZmZmZub9mZmZmZuYnQA==
1394,BOPFINGEN,BOPFINGEN,GERMANY,48.848611,10.333889,AAAAAAEBAAAATwMGSZ9sSEAA/b5/86okQA==
1395,BOQUIRA,BOQUIRA,BRAZIL,-12.790556,-42.728889,AAAAAAEBAAAAK1CLwcOUKcADtRg8TF1FwA==
1396,BOR,BOR,SUDAN,6.2,31.566667,AAAAAAEBAAAAzczMzMzMGEDxuKgWEZE/QA==
1397,BORAM,WEWAK,PAPUA NEW GUINEA,-3.583889,143.669167,AAAAAAEBAAAAAvT7/s2rDMD/kenQafVhQA==
1398,BORBA,BORBA,BRAZIL,-4.408611,-59.597778,AAAAAAEBAAAAtyQH7GqiEcBXIlD9g8xNwA==
1400,BORDELUM,BORDELUM,GERMANY,54.626944,8.930278,AAAAAAEBAAAAMzZ0sz9QS0BnYORlTdwhQA==
1401,BORDJ MOKHTAR,BORDJ MOKHTAR,ALGERIA,21.375,0.923889,AAAAAAEBAAAAAAAAAABgNUDoSgSqf5DtPw==
1403,BORG EL ARAB INTL,ALEXANDRIA,EGYPT,30.918056,29.695833,AAAAAAEBAAAAhuXPtwXrPkBCeoocIrI9QA==
1405,BORGLANDA,BORGLANDA,SWEDEN,56.863056,16.656111,AAAAAAEBAAAA7E53nnhuTEC9i/fj9qcwQA==
1406,BORGO PANIGALE,BOLOGNA,ITALY,44.531111,11.292222,AAAAAAEBAAAA38X7cftDRkDrVzofnpUmQA==
1407,BORJ EL AMRI,BORJ EL AMRI,TUNISIA,36.721111,9.943611,AAAAAAEBAAAAl+SAXU1cQkCuSiL7IOMjQA==
1408,BORKENBERGE,BORKENBERGE,GERMANY,51.778611,7.285278,AAAAAAEBAAAAJqd2hqnjSUC6EoHqHyQdQA==
1409,BORKEN-HOXFELD,BORKEN-HOXFELD,GERMANY,51.853333,6.814722,AAAAAAEBAAAAfcwHBDrtSUCsU+V7RkIbQA==
1410,BORKUM,BORKUM,GERMANY,53.595556,6.709167,AAAAAAEBAAAA4nfTLTvMSkAXnMHfL9YaQA==
1411,BORLANGE AB,BORLANGE,SWEDEN,60.422222,15.515,AAAAAAEBAAAAa9PYXgs2TkBI4XoUrgcvQA==
1414,BORROLOOLA,BORROLOOLA,AUSTRALIA,-16.075278,136.302222,AAAAAAEBAAAAuRtEa0UTMMA3xHjNqwlhQA==
1416,BORYSPIL',KYIV,UKRAINE,50.345,30.895,AAAAAAEBAAAAXI/C9SgsSUCF61G4HuU+QA==
1417,BOSASO,BOSASO,SOMALIA,11.283333,49.2,AAAAAAEBAAAAUcHhBRGRJkCamZmZmZlIQA==
1419,BOSCOBEL,BOSCOBEL,UNITED STATES,43.160278,-90.675556,AAAAAAEBAAAAVyJQ/YOURUB2pztPPKtWwA==
1420,BOSCOBEL,"OCHO RIOS, JAMAICA",JAMAICA,18.400556,-76.975278,AAAAAAEBAAAAcjeI1opmMkCIoGr0aj5TwA==
1421,BOSCOMANTICO,VERONA,ITALY,45.472778,10.926944,AAAAAAEBAAAAVyJQ/YO8RkBlcmpnmNolQA==
1422,BOSCOMBE DOWN,BOSCOMBE DOWN,UNITED KINGDOM,51.152222,-1.7475,AAAAAAEBAAAAqd2vAnyTSUD2KFyPwvX7vw==
1423,BOSHWE,BOSOBE,CONGO,-3.066667,18.641667,AAAAAAEBAAAAisdFtYiICMAl7NtJRKQyQA==
1424,BOSONDJO,BOSONDJO,CONGO,1.866667,21.783333,AAAAAAEBAAAA4ltYN97d/T+o4PCCiMg1QA==
1425,BOSSANGOA,BOSSANGOA,CENTRAL AFRICAN REP,6.5,17.433333,AAAAAAEBAAAAAAAAAAAAGkAPR1fp7m4xQA==
1426,BOST,BOST,AFGHANISTAN,31.55,64.366667,AAAAAAEBAAAAzczMzMyMP0BwYd14dxdQQA==
1427,BOSTON BROOK,BOSTON BROOK,CANADA,47.448611,-67.624722,AAAAAAEBAAAAHNDSFWy5R0Dfxftx++dQwA==
1428,BOTEKA,BOTEKA,CONGO,-0.316667,19.066667,AAAAAAEBAAAAUzwuqkVE1L/xuKgWEREzQA==
1429,BOTHAVILLE,BOTHAVILLE,SOUTH AFRICAN REP,-27.366667,26.633333,AAAAAAEBAAAAvoV1491dO8BCeoocIqI6QA==
1430,BOTTENHORN,BOTTENHORN,GERMANY,50.794722,8.463611,AAAAAAEBAAAAs7RTc7llSUC4IcZrXu0gQA==
1433,BOTUCATU,BOTUCATU,BRAZIL,-22.936667,-48.4675,AAAAAAEBAAAAED6UaMnvNsCkcD0K1ztIwA==
1434,BOU SAADA,BOU SAADA,ALGERIA,35.331389,4.204444,AAAAAAEBAAAAiKBq9GqqQUAldJfEWdEQQA==
1435,BOUAKE,BOUAKE,IVORY COAST,7.7525,-5.067778,AAAAAAEBAAAAw/UoXI8CH0CbjZWYZ0UUwA==
1436,BOUAR,BOUAR,CENTRAL AFRICAN REP,5.966667,15.633333,AAAAAAEBAAAAX3089N3dF0CE9BQ5REQvQA==
1438,BOUGOUNI,BOUGOUNI,MALI,11.45,-7.516667,AAAAAAEBAAAAZmZmZmbmJkCSsG8nEREewA==
1440,BOULDER JUNCTION,BOULDER JUNCTION,UNITED STATES,46.1375,-89.646111,AAAAAAEBAAAAmpmZmZkRR0B/pfPhWWlWwA==
1443,BOULIA,BOULIA,AUSTRALIA,-22.913333,139.899722,AAAAAAEBAAAAilsFMdDpNsC8r8qFynxhQA==
1444,BOUNDARY BAY,BOUNDARY BAY,CANADA,49.072778,-123.006944,AAAAAAEBAAAAJO8cylCJSEDSOT/FccBewA==
1447,BOUNDIALI,BOUNDIALI,IVORY COAST,9.533333,-6.466667,AAAAAAEBAAAAUcHhBRERI0BffTz03d0ZwA==
1448,BOUNDJI,BOUNDJI,CONGO,-1.033333,15.383333,AAAAAAEBAAAAhQoOL4iI8L+E9BQ5RMQuQA==
1449,BOUREM,BOUREM,MALI,17.033333,-0.4,AAAAAAEBAAAAqODwgogIMUCamZmZmZnZvw==
1450,BOURGES,BOURGES,FRANCE,47.064444,2.378889,AAAAAAEBAAAAMzZ0sz+IR0Beg7709gcDQA==
1451,BOURG-ST BERNARD,TOULOUSE,FRANCE,43.612222,1.725278,AAAAAAEBAAAAJPJdSl3ORUDzIagavZr7Pw==
1452,BOURKE,BOURKE,AUSTRALIA,-30.039167,145.951667,AAAAAAEBAAAAGhU42QYKPsDWNVoOdD5iQA==
1454,BOURN,BOURN,UNITED KINGDOM,52.210556,-0.0425,AAAAAAEBAAAAAP2+f/MaSkDD9Shcj8Klvw==
1455,BOURNEMOUTH,BOURNEMOUTH,UNITED KINGDOM,50.78,-1.8425,AAAAAAEBAAAApHA9CtdjSUB7FK5H4Xr9vw==
1456,BOURSCHEID ARMY,PHALSBOURG,FRANCE,48.768056,7.205,AAAAAAEBAAAAkL+0qE9iSEBSuB6F69EcQA==
1457,BOUSSO,BOUSSO,CHAD,10.483333,16.716667,AAAAAAEBAAAAtydIbHf3JEBYHw99d7cwQA==
1458,BOUTHEON,ST ETIENNE,FRANCE,45.534167,4.297222,AAAAAAEBAAAAHM2RlV/ERkBam8b2WjARQA==
1459,BOUTILIMIT,BOUTILIMIT,MAURITANIA,17.533333,-14.716667,AAAAAAEBAAAAqODwgoiIMUCvPh767m4twA==
1460,BOW ISLAND,BOW ISLAND,CANADA,49.883333,-111.333333,AAAAAAEBAAAAIT1FDhHxSEBda+9TVdVbwA==
1463,BOWEN,BOWEN,AUSTRALIA,-20.018333,148.215,AAAAAAEBAAAABHCzeLEENMB7FK5H4YZiQA==
1464,BOWERMAN,HOQUIAM,UNITED STATES,46.971111,-123.936667,AAAAAAEBAAAAl+SAXU18R0CEDyVa8vtewA==
1465,BOWERS,ELLENSBURG,UNITED STATES,47.033056,-120.530556,AAAAAAEBAAAA4nfTLTuER0CVLCeh9CFewA==
1469,BOWLING GREEN-WARREN CO REGL,BOWLING GREEN,UNITED STATES,36.964444,-86.419722,AAAAAAEBAAAAZmmn5nJ7QkBZ2qm53JpVwA==
1470,BOWMAN MUN,BOWMAN,UNITED STATES,46.186944,-103.428056,AAAAAAEBAAAAehfvx+0XR0DSNv5EZdtZwA==
1473,BOWMAN,LOUISVILLE,UNITED STATES,38.228056,-85.663611,AAAAAAEBAAAAC9Ri8DAdQ0AEkUWaeGpVwA==
1477,BOYLE,BOYLE,CANADA,54.573333,-112.82,AAAAAAEBAAAA2VvK+WJJS0AUrkfhejRcwA==
1479,BOYNE MTN,BOYNE FALLS,UNITED STATES,45.165833,-84.924167,AAAAAAEBAAAAfcwHBDqVRkC3QliNJTtVwA==
1480,BOZOUM,BOZOUM,CENTRAL AFRICAN REP,6.35,16.316667,AAAAAAEBAAAAZmZmZmZmGUDxuKgWEVEwQA==
1481,BRAC ISLAND,BRAC,CROATIA,43.285833,16.679722,AAAAAAEBAAAADI/9LJakRUApX9BCAq4wQA==
1482,BRACKETT,LA VERNE,UNITED STATES,34.091667,-117.781667,AAAAAAEBAAAArI+HvrsLQUAyVwbVBnJdwA==
1485,BRADFORD REGL,BRADFORD,UNITED STATES,41.803056,-78.64,AAAAAAEBAAAApG38icrmREApXI/C9ahTwA==
1486,BRADLEY INTL,WINDSOR LOCKS,UNITED STATES,41.938889,-72.683333,AAAAAAEBAAAAfsnGgy34REDE0VW6uytSwA==
1488,BRADLEY,MOBERLY,UNITED STATES,39.463889,-92.4275,AAAAAAEBAAAAsfz5tmC7Q0CPwvUoXBtXwA==
1489,BRADSHAW AAF,POHAKULOA,UNITED STATES,19.76,-155.553889,AAAAAAEBAAAAw/UoXI/CM0Cnk2x1uXFjwA==
1490,BRAEBURN,BRAEBURN,CANADA,61.484444,-135.776389,AAAAAAEBAAAAKV/QQgK+TkAsf74t2PhgwA==
1492,BRAGA,BRAGA,PORTUGAL,41.585,-8.45,AAAAAAEBAAAAexSuR+HKREBmZmZmZuYgwA==
1494,BRAGANCA,BRAGANCA,PORTUGAL,41.855,-6.706389,AAAAAAEBAAAAPQrXo3DtREA+BFWjV9MawA==
1495,BRAINERD-CROW WING CO REGL,BRAINERD,UNITED STATES,46.397778,-94.137222,AAAAAAEBAAAAvoi2Y+oyR0Crksg+yIhXwA==
1496,BRAMPTON,BRAMPTON,CANADA,43.760278,-79.875,AAAAAAEBAAAAJO8cylDhRUAAAAAAAPhTwA==
1497,BRANCH CO MEML,COLDWATER,UNITED STATES,41.933333,-85.0525,AAAAAAEBAAAAh6OrdHf3RECPwvUoXENVwA==
1498,BRANCHES,AUXERRE,FRANCE,47.846389,3.496667,AAAAAAEBAAAA2liJeVbsR0D7BFCMLPkLQA==
1500,BRANDENSTEINSEBENE,COBURG,GERMANY,50.263333,10.995,AAAAAAEBAAAAknpP5bQhSUA9CtejcP0lQA==
1501,BRANDON MUNI,BRANDON,CANADA,49.910278,-99.951944,AAAAAAEBAAAAVyJQ/YP0SEDm54am7PxYwA==
1504,BRANNEBRONA,GOTENE,SWEDEN,58.578611,13.610556,AAAAAAEBAAAAjQ3d7A9KTUDPwMjLmjgrQA==
1505,BRANTFORD,BRANTFORD,CANADA,43.131389,-80.3425,AAAAAAEBAAAA7gbRWtGQRUBSuB6F6xVUwA==
1507,BRASILEIA,BRASILEIA,BRAZIL,-11.016944,-68.733889,AAAAAAEBAAAAE7pL4qwIJsA6eZEJ+C5RwA==
1508,BRASSCHAAT ARMY,BRASSCHAAT,BELGIUM,51.340833,4.504444,AAAAAAEBAAAA5DJuaqCrSUBZp8r3jAQSQA==
1509,BRATSK,BRATSK,RUSSIA,56.37,101.698333,AAAAAAEBAAAAj8L1KFwvTEDtLeV8sWxZQA==
1510,BRATTFORSHEDEN,BRATTFORSHEDEN,SWEDEN,59.608333,13.912222,AAAAAAEBAAAA7gkS293NTUAoYhHDDtMrQA==
1511,BRAUNSCHWEIG,BRAUNSCHWEIG,GERMANY,52.319167,10.556111,AAAAAAEBAAAAMXvZdtooSkBH5LuUuhwlQA==
1512,BRAVALLA AB,NORRKOPING,SWEDEN,58.610833,16.103611,AAAAAAEBAAAApiiXxi9OTUCAgSBAhhowQA==
1513,BRAWLEY MUN,BRAWLEY,UNITED STATES,32.993056,-115.516944,AAAAAAEBAAAAXYyBdRx/QEBCd0mcFeFcwA==
1515,BRAY,ALBERT,FRANCE,49.9725,2.691389,AAAAAAEBAAAAFK5H4Xr8SEBeg7709ocFQA==
1517,BRAZORIA CO,ANGLETON/ LAKE JACKSON,UNITED STATES,29.108611,-95.461944,AAAAAAEBAAAAYfw07s0bPUBXJZF9kN1XwA==
1519,BRECLAV,BRECLAV,CZECH,48.790833,16.8925,AAAAAAEBAAAAfcwHBDplSEAUrkfheuQwQA==
1521,BREITSCHEID,BREITSCHEID,GERMANY,50.679444,8.172778,AAAAAAEBAAAAUbtfBfhWSUDD76ZbdlggQA==
1522,BREJO,BREJO,BRAZIL,-3.666944,-42.833889,AAAAAAEBAAAAfhtivOZVDcBAv+/fvGpFwA==
1523,BREMEN,BREMEN,GERMANY,53.0475,8.786667,AAAAAAEBAAAArkfhehSGSkBTr1sExpIhQA==
1524,BREMERHAVEN,BREMERHAVEN,GERMANY,53.507222,8.572778,AAAAAAEBAAAA5ueGpuzASkCQvHMoQyUhQA==
1525,BREMERTON NATL,BREMERTON,UNITED STATES,47.492778,-122.7625,AAAAAAEBAAAAGhh5WRO/R0DNzMzMzLBewA==
1526,BREMGARTEN,BREMGARTEN,GERMANY,47.903056,7.617778,AAAAAAEBAAAAcTrJVpfzR0DPwMjLmngeQA==
1529,BRENNER,FALLS CITY,UNITED STATES,40.078889,-95.591944,AAAAAAEBAAAAz4HlCBkKREAPRBZp4uVXwA==
1530,BRENOUX,MENDE,FRANCE,44.504167,3.5275,AAAAAAEBAAAAeVxUi4hARkC4HoXrUTgMQA==
1532,BRESSO,MILAN,ITALY,45.540556,9.2025,AAAAAAEBAAAAC9Ri8DDFRkBI4XoUrmciQA==
1534,BREST,BREST,BELARUS,52.108333,23.898056,AAAAAAEBAAAA7gkS290NSkAB+n3/5uU3QA==
1535,BRETIGNY-SUR-ORGE,BRETIGNY-SUR-ORGE,FRANCE,48.596111,2.332222,AAAAAAEBAAAAl+SAXU1MSED8FwgCZKgCQA==
1536,BREVES,BREVES,BRAZIL,-1.638611,-50.441389,AAAAAAEBAAAAjNr9KsA3+r826EtvfzhJwA==
1538,BREWARRINA,BREWARRINA,AUSTRALIA,-29.973889,146.816667,AAAAAAEBAAAAJO8cylD5PcAeF9UiIlpiQA==
1540,BREWSTER,HOLDREGE,UNITED STATES,40.452778,-99.337222,AAAAAAEBAAAAlSwnofQ5REB4X5ULldVYwA==
1542,BRIA,BRIA,CENTRAL AFRICAN REP,6.526667,21.99,AAAAAAEBAAAAnIcTmE4bGkA9CtejcP01QA==
1543,BRICY AB,ORLEANS,FRANCE,47.987778,1.760556,AAAAAAEBAAAAqdpugm/+R0DbbKzEPCv8Pw==
1546,BRIDGEWATER,BRIDGEWATER,UNITED STATES,38.366667,-78.960278,AAAAAAEBAAAA38K68e4uQ0BfRNsxdb1TwA==
1547,BRIE-CHAMPNIERS,ANGOULEME,FRANCE,45.729444,0.219167,AAAAAAEBAAAAuCHGa17dRkAsZK4Mqg3MPw==
1548,BRIG D HECTOR EDUARDO RUIZ,CORONEL SUAREZ,ARGENTINA,-37.433333,-61.883333,AAAAAAEBAAAAh6OrdHe3QsAhPUUOEfFOwA==
1549,BRIG GEN D BARTOLOME DE LA CO*,MAR DEL PLATA,ARGENTINA,-37.934167,-57.573333,AAAAAAEBAAAAUADFyJL3QsDZW8r5YslMwA==
1550,BRIGHAM CITY,BRIGHAM CITY,UNITED STATES,41.5525,-112.062222,AAAAAAEBAAAAH4XrUbjGREDfxftx+wNcwA==
1552,BRILON/ HOCHSAUERLAND,BRILON/ HOCHSAUERLAND,GERMANY,51.4025,8.641944,AAAAAAEBAAAA7FG4HoWzSUATukvirEghQA==
1553,BRINDAS,LYON,FRANCE,45.711667,4.697778,AAAAAAEBAAAAO1J95xfbRkAgeedQhsoSQA==
1554,BRINGELAND,FORDE,NORWAY,61.391111,5.756944,AAAAAAEBAAAAjQ3d7A+yTkAbnfNTHAcXQA==
1555,BRISBANE INTL,BRISBANE,AUSTRALIA,-27.384167,153.1175,AAAAAAEBAAAA0zO9xFhiO8D2KFyPwiNjQA==
1556,BRISTOL,BRISTOL,UNITED KINGDOM,51.382778,-2.719167,AAAAAAEBAAAAbNCX3v6wSUBD5sqg2sAFwA==
1557,BRITS,BRITS,SOUTH AFRICAN REP,-25.5325,27.775833,AAAAAAEBAAAAuB6F61GIOcBWKNL9nMY7QA==
1558,BRITTON MUN,BRITTON,UNITED STATES,45.815,-97.743056,AAAAAAEBAAAAuB6F61HoRkAuxsA6jm9YwA==
1559,BRIZE NORTON AB,BRIZE NORTON,UNITED KINGDOM,51.75,-1.583611,AAAAAAEBAAAAAAAAAADgSUCrX+l8eFb5vw==
1561,BROADUS,BROADUS,UNITED STATES,45.433333,-105.417222,AAAAAAEBAAAAh6OrdHe3RkD9SufDs1pawA==
1562,BROCHET,BROCHET,CANADA,57.890278,-101.678333,AAAAAAEBAAAAlSwnofTxTEALs9DOaWtZwA==
1563,BROCKVILLE-THOUSAND ISL REG,BROCKVILLE,CANADA,44.638889,-75.750556,AAAAAAEBAAAAF2NgHcdRRkBDdAgcCfBSwA==
1564,BROCKWAY,BROCKWAY,CANADA,45.566667,-67.1,AAAAAAEBAAAAeVxUi4jIRkBmZmZmZsZQwA==
1566,BROKEN BOW MUN,BROKEN BOW,UNITED STATES,41.436389,-99.642222,AAAAAAEBAAAAxapBmNu3REBksU0qGulYwA==
1568,BROKEN HILL,BROKEN HILL,AUSTRALIA,-32.001389,141.471667,AAAAAAEBAAAAfsnGgy0AQMBHc2TlF69hQA==
1570,BROMMA,STOCKHOLM,SWEDEN,59.354444,17.942222,AAAAAAEBAAAAuCHGa16tTUBckgN2NfExQA==
1571,BROMONT,BROMONT,CANADA,45.290833,-72.741389,AAAAAAEBAAAAfcwHBDqlRkBOJ9nqci9SwA==
1572,BRON,LYON,FRANCE,45.729444,4.938889,AAAAAAEBAAAAuCHGa17dRkDsSzYebMETQA==
1574,BRONKOW,BRONKOW,GERMANY,51.670556,13.96,AAAAAAEBAAAAexFtx9TVSUDsUbgehesrQA==
1575,BRONNOY,BRONNOYSUND,NORWAY,65.461111,12.2175,AAAAAAEBAAAA2zS214JdUECPwvUoXG8oQA==
1576,BRONSON CREEK,BRONSON CREEK,CANADA,56.681111,-131.086944,AAAAAAEBAAAAEvkupS5XTECrksg+yGJgwA==
1577,BRONZEWING,BRONZEWING,AUSTRALIA,-27.365,121.035,AAAAAAEBAAAAPQrXo3BdO8AK16NwPUJeQA==
1579,BROOKERIDGE,DOWNERS GROVE,UNITED STATES,41.732778,-87.999167,AAAAAAEBAAAAOZ1kq8vdRECEDyVa8v9VwA==
1580,BROOKHAVEN,SHIRLEY,UNITED STATES,40.816667,-72.861944,AAAAAAEBAAAAeVxUi4hoREDwvioXKjdSwA==
1582,BROOKINGS MUN,BROOKINGS,UNITED STATES,44.304722,-96.816944,AAAAAAEBAAAAlC9oIQEnRkB2qnzPSDRYwA==
1583,BROOKINGS STATE,BROOKINGS,UNITED STATES,42.074444,-124.29,AAAAAAEBAAAAFLGIYYcJRUDD9ShcjxJfwA==
1587,BROOKS,BROOKS,CANADA,50.633611,-111.925833,AAAAAAEBAAAAZLFNKhpRSUCvIw7ZQPtbwA==
1588,BROOKS,MARSHALL,UNITED STATES,42.251111,-84.955556,AAAAAAEBAAAAO1W+ZyQgRUDIX1rUJz1VwA==
1590,BROOME INTL,BROOME,AUSTRALIA,-17.944722,122.231667,AAAAAAEBAAAAzM8NTdnxMcD/I9Oh045eQA==
1593,BROTAS DE MACAUBAS,BROTAS DE MACAUBAS,BRAZIL,-12.020833,-42.625,AAAAAAEBAAAA6lp7n6oKKMAAAAAAAFBFwA==
1594,BROUGH,BROUGH,UNITED KINGDOM,53.719722,-0.566389,AAAAAAEBAAAAGRu62R/cSkB4DfrS2x/ivw==
1595,BROUMOV,BROUMOV,CZECH,50.561944,16.342778,AAAAAAEBAAAAehfvx+1HSUDNyYtMwFcwQA==
1596,BROWN CO,GEORGETOWN,UNITED STATES,38.881944,-83.882778,AAAAAAEBAAAAo3N+iuNwQ0A26Etvf/hUwA==
1597,BROWN MUN,SAN DIEGO,UNITED STATES,32.572222,-116.980278,AAAAAAEBAAAAngYMkj5JQEBAv+/fvD5dwA==
1598,BROWNSVILLE/ SOUTH PADRE I INT,BROWNSVILLE,UNITED STATES,25.906944,-97.425833,AAAAAAEBAAAArU1jey3oOUCvIw7ZQFtYwA==
1600,BROWNWOOD REGL,BROWNWOOD,UNITED STATES,31.793611,-98.956389,AAAAAAEBAAAA8L4qFyrLP0BEUDV6Nb1YwA==
1603,BRUCHSAL,BRUCHSAL,GERMANY,49.135,8.563611,AAAAAAEBAAAA4XoUrkeRSEDrVPmekSAhQA==
1605,BRUNEI INTL,BANDAR SERI BEGAWAN,BRUNEI,4.944167,114.928611,AAAAAAEBAAAAiNnLttPGE0At7dRcbrtcQA==
